age,balance,day,duration,campaign,job,marital,subscribe
40,2199.0136200130055,10,113.78732886981274,2,blue-collar,divorced,0
54,2135.4460283143576,16,27.285960598077473,4,admin,divorced,0
28,382.58182648660386,12,75.67517749009421,1,admin,divorced,0
23,-207.38448254398668,25,62.49812028823112,5,technician,married,0
35,-53.58354341480708,7,167.59503633333784,1,blue-collar,divorced,0
38,1229.8400076173364,18,322.13239874224655,1,blue-collar,divorced,0
59,2093.9267344226446,15,91.87851294964175,1,admin,single,0
53,395.58872248841544,6,3.6430105370550625,2,admin,single,0
58,2423.970458584404,26,219.52733925913526,3,technician,divorced,0
55,997.7248254921138,12,279.23823684709345,2,blue-collar,divorced,0
51,1007.2447888059212,11,988.0029946607506,3,blue-collar,divorced,1
34,663.8930041203996,20,267.0924682167983,2,blue-collar,divorced,1
54,-384.78635901627376,3,191.12792986227203,1,blue-collar,divorced,0
42,1729.314128434647,2,255.57368527362232,2,admin,divorced,0
55,3212.667712838569,6,788.9129912039509,3,admin,married,1
29,1437.3354764674366,24,528.7385230211039,5,admin,married,1
40,-350.63164169485253,22,117.01577805337782,2,technician,married,0
59,2280.342811616446,25,81.24920290650985,1,blue-collar,single,1
39,-124.79799010298916,30,91.40111294737031,3,admin,divorced,1
38,290.96560301081445,5,210.608574943584,2,blue-collar,single,1
44,1261.6618276864292,18,408.83130660711424,4,admin,single,0
48,1622.843438540198,16,209.88192327351248,3,technician,single,0
23,491.33599883317163,8,21.061208623029632,3,admin,married,0
44,1222.6839434340195,25,385.75090943383304,1,technician,divorced,0
57,2215.1624007606847,30,491.9229467546899,1,blue-collar,divorced,0
51,2352.1788848080187,26,102.53499800756644,8,admin,single,0
29,2751.4564218142646,20,327.305523934746,2,admin,married,1
62,3409.418652293494,22,166.84728036212186,4,admin,single,0
24,2309.889321661117,31,659.7902799055469,1,blue-collar,single,1
27,1283.2634855957597,11,559.7359307565858,3,technician,divorced,1
62,2359.3137911229724,10,223.60510766758082,4,technician,married,0
34,1966.716234005182,24,352.8154237510824,4,admin,divorced,0
43,2006.3669775262545,25,644.5724152452465,2,blue-collar,single,1
38,1677.2187850716855,12,205.38530416386317,2,technician,divorced,0
45,587.9458978460935,21,112.73580967747769,4,technician,single,0
63,471.90359217806986,28,420.3202500581559,1,technician,married,1
19,1402.8817989248573,6,74.56389148138032,4,technician,divorced,0
60,1648.910075846372,27,147.5673786606575,1,technician,divorced,0
18,820.559077068287,20,602.364601189386,3,admin,divorced,1
68,1923.3419486085754,5,386.6657410835816,1,admin,divorced,0
53,3580.765904039189,23,155.15926706838374,7,admin,divorced,1
68,-244.33071927825745,9,72.52384185482211,2,technician,married,0
43,2082.2444775637605,26,132.00224145709618,2,technician,married,0
46,1434.0253791091898,27,100.26617472499406,1,technician,divorced,0
38,1950.6555553346548,29,58.10793422973158,4,admin,single,0
28,1069.2852995397088,16,407.9926252036122,6,technician,single,1
57,1353.940114952833,22,87.13372109716249,2,admin,divorced,0
28,1629.5004510080992,14,181.6329216615006,1,technician,divorced,0
53,1198.3661164647394,22,146.25943892522682,1,admin,married,0
66,-20.541317369898707,8,1206.5074801918895,1,blue-collar,married,1
56,1266.084969355547,27,148.8265472905167,4,technician,divorced,0
57,83.56637180380608,20,25.00877060460237,1,technician,divorced,0
52,2153.1931105803096,19,28.235765133393368,3,admin,single,0
51,-365.54510107812234,14,268.0314467630559,4,technician,married,0
64,2528.6543794558897,7,274.4102627133479,6,admin,divorced,1
41,1929.5630002034795,5,162.77693690917042,3,admin,married,0
39,1933.3886157338948,18,169.6076125581597,6,blue-collar,divorced,1
22,-664.3098678478395,2,16.632434092084733,3,blue-collar,divorced,0
50,1171.4005619084437,11,218.04004918099687,2,technician,divorced,0
53,2653.56342865986,22,210.80140275128844,4,technician,divorced,1
64,981.3920209697053,8,48.5966569646546,1,admin,single,1
37,421.9378500362859,1,32.89068764973623,5,admin,divorced,0
36,863.3299049942879,31,39.57038479833977,4,admin,single,0
52,1431.722377360662,27,31.951099471626268,1,admin,single,1
69,648.6295496871888,22,282.2581809181524,2,technician,divorced,0
60,2733.8172320892936,12,65.62695119931129,2,blue-collar,married,0
34,1435.3324700096075,2,86.87722872762063,3,technician,married,0
62,944.4306520520718,18,57.192796284124846,1,technician,divorced,0
60,198.65647316442073,7,949.8516019168779,4,technician,divorced,1
51,1984.446605278938,26,578.5160475911257,1,blue-collar,divorced,1
26,1961.6662947113632,17,78.60228498926081,3,technician,married,0
43,707.7910938153082,22,119.05552520645071,5,blue-collar,married,1
19,-736.329028314145,30,70.67601002034007,1,admin,divorced,1
26,1910.7621895758843,23,203.10890607588848,1,technician,married,0
26,1313.1966087389978,14,5.941611127104225,4,admin,single,0
57,1836.071167925669,24,333.84501670689264,2,admin,married,1
34,3457.174533639638,7,222.1711182148064,2,admin,married,0
18,1473.1681562909403,22,686.7198509494841,4,technician,divorced,1
42,986.1613831572281,25,53.87894830371814,2,admin,single,0
60,352.6780323516598,29,489.0594459021965,1,technician,divorced,0
57,1187.578208504951,3,471.00893591856874,2,admin,married,0
59,1660.5773496156412,27,40.8081877407671,1,technician,single,0
42,1553.3074205987605,6,152.5281627509921,2,technician,divorced,0
56,3223.465340067103,20,55.954050029245245,2,technician,married,1
52,1999.0855654659426,2,88.19878913673261,1,admin,single,1
20,1365.1991284927901,17,91.65043962822395,1,technician,divorced,1
67,793.4394211665273,12,243.73898319365694,3,admin,single,1
54,1766.6727637833203,12,159.0081047499271,1,blue-collar,married,0
61,592.9918416173407,30,885.4158997064516,1,admin,divorced,1
61,1679.8310795379064,17,40.529548920402355,1,admin,married,0
68,1987.4139269048433,27,1091.3661988142903,3,technician,single,1
47,1283.5477772285526,10,78.65835334648293,5,admin,married,0
55,869.7135559348583,3,444.6750207938982,2,blue-collar,single,0
51,-685.296847334906,20,124.18678280885179,4,technician,divorced,0
29,2643.8367264203907,18,46.32370261340906,3,admin,married,0
36,1903.3003902452815,13,585.3444420400575,1,admin,divorced,0
54,1927.6172815847822,12,110.82425157244046,3,technician,divorced,0
61,-61.35233577729991,27,322.6346571151391,4,technician,divorced,1
66,2879.838699740057,27,250.7200751012479,1,admin,divorced,0
34,1034.78313338192,30,191.4592699517851,1,admin,married,0
27,1211.2046973005138,27,205.44626575673854,1,technician,married,1
66,430.7131445811747,17,395.29692956860964,1,technician,divorced,1
64,-286.9457313398482,4,27.55989666927447,3,blue-collar,divorced,0
29,2657.346311723567,31,330.9493862098855,1,blue-collar,single,1
33,2786.597369397625,23,678.4677878009879,5,blue-collar,divorced,1
41,1334.4718486466727,10,17.85755572542727,1,technician,single,0
36,820.6154301936498,11,45.47486257012558,2,technician,single,0
25,1122.9558308657417,6,378.3025947995938,2,technician,divorced,1
48,1150.3850099644503,6,172.49281179834517,2,admin,married,0
38,300.1402778204017,27,155.02726527952382,4,technician,single,0
34,1207.7447845561596,9,44.190577941759805,2,admin,married,0
40,1653.1019929343254,30,212.0339294533781,2,technician,divorced,1
54,2518.1572476487518,15,40.5897071709945,1,technician,divorced,0
33,1514.244164013712,2,194.2345119487677,2,admin,divorced,1
23,-76.35170889943583,4,432.6884135892778,1,technician,divorced,0
25,1853.5478631986766,5,89.62871303178501,3,technician,single,0
42,1244.0694383302466,17,196.63184199214254,1,technician,single,0
35,2870.4096939838664,8,1449.0935720755967,4,blue-collar,married,1
42,2929.4578020440076,8,348.130756011122,1,technician,married,0
29,2964.4543122672994,22,552.3292327920977,1,admin,single,1
32,938.4120646267205,12,160.7648892207083,3,admin,divorced,0
43,3489.8550733375573,21,438.1255852921967,1,admin,married,0
58,1850.9425048957069,8,12.405757111957055,2,technician,single,0
62,3126.380405668633,19,39.344105266703096,3,admin,married,0
43,997.3803861682403,3,68.09675322441626,8,blue-collar,single,0
64,1201.4032623903736,18,154.22524039285952,1,admin,divorced,1
49,1774.0273526720855,21,560.7442239075313,3,technician,single,0
27,1651.8776096139397,19,127.51644473366102,1,blue-collar,married,1
33,2754.81194346917,19,318.9340423471382,3,admin,single,0
24,1267.8706814515456,15,370.65379390709023,3,blue-collar,married,1
34,2664.6149903103565,6,264.69896130123715,1,admin,married,0
40,2232.2345071326536,16,132.59608106219213,4,technician,married,0
43,1286.6077813928514,8,258.15276336877986,4,blue-collar,divorced,0
38,2154.6766174823133,16,125.68621967955697,1,admin,divorced,0
39,1026.7349531669513,18,26.280325139504235,4,admin,single,0
24,3850.2058000057214,20,1480.2680794482328,1,blue-collar,single,1
31,-1164.332321074447,16,40.80862233836888,1,blue-collar,married,0
32,2172.943204495039,11,22.529709089313187,1,blue-collar,divorced,0
24,-264.5959092770472,7,632.4282384377825,2,blue-collar,single,1
26,1274.3432967819313,17,107.78979862761824,3,admin,single,0
68,1414.391910528754,17,315.20129460875694,2,admin,divorced,0
65,3007.6335589136843,12,119.69840431104824,3,admin,married,1
25,807.8477879231098,13,149.00496560121098,3,technician,single,0
67,2808.011915661778,10,91.18936341388103,1,blue-collar,married,0
40,321.18335977520314,7,126.04147279164508,1,admin,divorced,0
46,2846.669723754866,14,158.64617007157378,1,blue-collar,divorced,0
35,1025.6545580965271,23,382.33582259760266,1,blue-collar,single,1
48,1573.4345192411188,1,214.9469708530983,2,admin,single,0
47,1163.621336889596,17,862.4008780485212,4,blue-collar,divorced,1
69,2782.363474115604,4,12.834797684769194,3,blue-collar,married,0
56,2587.7398432337477,21,209.79081972598507,5,blue-collar,married,1
52,1943.5017205845247,5,263.2831567605899,1,blue-collar,divorced,1
35,348.131615413226,20,758.4582020240332,3,blue-collar,single,1
59,784.9781319697573,24,15.12237655095038,1,admin,divorced,0
56,471.42347449387466,23,255.6425816587913,2,admin,single,0
34,-748.1428867921632,25,576.4851384567976,1,blue-collar,married,1
31,2761.3181018500463,7,83.09296571871715,1,blue-collar,single,0
48,1172.1764736573032,31,626.9502439185258,3,blue-collar,married,1
41,1161.5060357077027,10,5.768121126179251,2,technician,divorced,0
52,2996.10223342556,17,395.53983489399536,3,blue-collar,single,1
61,1024.0113976136324,29,811.4261871653614,3,technician,married,0
62,659.529064314069,30,321.1803812785201,1,technician,single,1
51,1275.2543794850153,7,173.42595093766863,4,technician,married,0
20,367.3309481231038,1,13.775806854354842,3,admin,married,0
54,1844.3557692879563,7,758.1456971375965,3,technician,divorced,1
60,1126.3379217358297,26,190.6312018270857,3,blue-collar,divorced,0
57,992.7285894061876,24,8.827637339500889,6,blue-collar,single,0
43,906.0968279796978,11,351.18178762516203,3,admin,married,1
40,1393.7785061579887,9,197.2397711347071,4,admin,divorced,1
61,1583.4811255198508,12,39.83503912674561,5,blue-collar,single,0
56,980.0249115924781,3,72.34330791959837,1,admin,divorced,0
32,1141.2340639048532,31,19.999251365411315,4,admin,single,0
66,1418.477173180651,4,256.20156917181765,1,technician,divorced,0
21,1317.5818644604612,4,291.8817221528717,1,technician,divorced,0
46,1531.0759668750138,28,211.40947036952892,3,admin,married,0
39,823.3291967519863,25,509.648215733418,2,blue-collar,married,1
42,2504.5929091264907,13,592.0034431538593,3,technician,divorced,0
30,1596.8281774095171,23,286.8405212453138,7,blue-collar,married,0
35,996.1532471751227,19,3.8515626682736626,5,admin,divorced,0
50,1844.384217378535,10,356.4590266990419,3,blue-collar,single,0
33,1425.6314011812854,5,162.38504572617802,3,blue-collar,divorced,0
62,-233.82635448366796,7,250.1074921328323,3,blue-collar,divorced,0
59,1840.9526902216264,24,314.1596151803849,1,blue-collar,single,1
61,480.4937976158128,16,129.3441013218653,4,admin,single,0
19,2434.4277832313073,1,747.0306555900391,5,admin,married,1
52,1258.250361106553,12,43.15240458358458,5,technician,single,0
59,2280.070297391064,2,333.97631541608826,1,technician,married,0
51,869.7814468023929,7,1.310733190560931,1,technician,divorced,0
47,1569.92926714064,11,775.6878072875116,1,technician,single,1
30,2710.2435005068764,31,35.80542444392742,1,blue-collar,divorced,0
30,1230.9834535851774,29,29.907726292418094,1,technician,married,0
35,909.1829012641952,30,121.49300309652986,1,technician,single,0
49,2155.0406137817895,13,140.3136941931577,5,blue-collar,married,0
49,2135.6615967509606,31,72.35409925480172,1,admin,married,0
52,951.2508665851813,2,263.93098817743174,1,technician,single,0
56,-485.46102041776226,7,175.5107485200243,2,admin,single,0
63,889.977022501644,15,10.431969145594012,7,technician,married,0
69,2177.359521686422,25,115.54528155542602,5,admin,single,0
46,724.965810576276,11,498.9036897077217,4,technician,married,1
66,1489.0621629838045,2,351.0661961761602,1,admin,divorced,1
46,842.515062033656,7,387.15440046246226,4,admin,divorced,0
61,-432.16716252604965,4,359.3146507244381,1,technician,single,1
33,824.5188229600722,11,111.74245576262314,1,admin,single,0
61,2173.1320206897126,29,31.496149634099154,5,technician,divorced,0
64,-870.252480065812,2,95.4288519286593,3,technician,married,1
27,1752.1673504755756,29,534.7542421216895,4,blue-collar,married,1
47,313.9307686005868,16,1180.7533152106444,5,technician,married,1
42,2108.442069474192,7,204.27489389488363,2,technician,single,0
56,2214.318935873653,13,2.924312956338539,2,technician,married,0
37,1328.052065088724,5,45.26249946750957,2,technician,single,0
22,1330.331841218778,17,116.61805222603446,2,blue-collar,single,0
18,693.6373028636987,21,259.2414029425943,6,blue-collar,single,1
47,154.41659989503387,12,23.418835590943,2,blue-collar,divorced,1
66,3198.092906333733,28,861.2976415394621,1,blue-collar,married,1
20,634.9285728288721,19,136.27861731706457,1,admin,single,0
62,3067.7961311964723,7,731.1238319038351,3,technician,married,1
31,640.4999601998231,6,454.95071417686404,4,blue-collar,divorced,0
47,2025.1903903377283,8,422.48503465292714,1,technician,married,1
67,362.1928403463653,13,279.96971523296986,6,blue-collar,divorced,1
21,2023.3950169020154,5,295.67923448395646,2,technician,single,0
35,1174.412642846878,2,304.8360012773282,3,admin,single,0
54,1187.4838393243297,9,297.24075595504695,5,blue-collar,divorced,0
42,2110.0231697844506,30,242.04814976937254,1,admin,single,0
65,1030.858634920902,11,1289.615036595105,5,admin,married,1
18,71.85150455490248,24,395.35592803828825,4,technician,married,0
63,2261.3055634094526,6,450.10293768605806,2,blue-collar,divorced,1
32,354.09941001767174,29,617.8041931504937,3,admin,married,1
26,2016.5172843979099,26,72.8660633532517,2,technician,single,0
32,2472.9965453330005,7,26.25754111362951,3,technician,single,0
66,1124.5061136477825,25,197.8524722363127,5,technician,single,0
41,2682.3528440917844,7,216.51381277102388,1,admin,married,1
21,1981.7837078612838,19,530.1465985652178,3,technician,single,1
29,804.1385798552244,6,175.9793443719017,2,technician,married,1
54,2901.429002266075,11,253.7867462785622,3,technician,divorced,0
54,358.32817826060955,29,224.6429632359729,2,admin,single,1
60,1123.2995700964345,11,11.685493338958464,3,technician,divorced,0
23,1293.6851963806712,7,286.5210820529638,2,admin,married,0
56,2105.2237010182553,2,528.1537485956875,3,technician,married,0
63,2615.4332973811343,19,51.41468018727317,2,admin,divorced,0
41,2552.7915569027136,4,270.6658596024098,1,admin,single,0
28,1723.7483195743062,26,270.1329987104454,2,blue-collar,single,0
30,1219.7308955364333,6,53.80438177434605,1,blue-collar,single,0
51,-325.9842416276301,17,39.53310501179823,5,blue-collar,divorced,0
42,185.85414554478348,25,1174.3870598082615,5,admin,married,1
24,3266.6554892914355,5,150.12359515287525,4,technician,divorced,0
69,-336.0719875025393,29,77.4065859906687,2,technician,married,0
21,715.5093567578904,28,56.37800687616351,4,admin,single,0
25,2644.6062820500897,30,330.4264113595059,3,technician,single,1
37,1709.713299197367,7,282.0561707532771,1,admin,married,1
46,2428.045071005692,9,309.4701772066465,1,technician,single,1
68,2042.8283512706766,25,27.636569412924132,1,admin,divorced,0
62,2969.5825373608864,1,671.9805222758887,3,blue-collar,married,1
63,1795.427286564885,31,147.92832486326807,3,blue-collar,single,1
27,2163.4477291515113,1,112.78765226490101,3,technician,single,0
60,775.7534679416596,19,186.17063389068366,3,technician,single,0
51,2086.332975578137,6,148.32138965533352,4,technician,single,1
43,1103.8739020107714,18,597.5984847291968,1,technician,married,1
58,1046.8941320192876,10,794.6273642892355,3,blue-collar,married,1
66,2394.7235146471376,28,108.48609555815156,6,blue-collar,single,0
20,2401.623376059364,11,598.3885501901997,1,admin,divorced,1
23,3188.442155746131,1,456.32253781086297,3,technician,divorced,1
22,3123.263185486201,1,801.2595883618205,5,blue-collar,divorced,1
22,2417.315161358775,13,84.60954445363672,2,admin,divorced,0
64,-220.44561023671258,5,258.0859598341802,4,admin,married,0
40,3327.680982949696,20,96.2866987074105,1,admin,married,0
66,2417.967670666362,1,521.3424917599726,1,blue-collar,divorced,1
26,734.1399099136974,20,1.601524375114922,1,admin,married,0
52,2228.909155562782,3,249.59808503324865,1,technician,divorced,0
37,462.7342590372716,18,124.29277481748954,3,admin,single,0
66,2118.6301201097417,9,116.88507520670318,3,admin,single,0
59,183.72995892590075,14,310.61209436373935,3,blue-collar,divorced,1
52,691.7815912133635,31,572.1196823393072,2,admin,married,1
67,2209.929129200527,27,281.8642698399331,1,blue-collar,divorced,0
35,2572.8867429928937,17,575.5500331729068,3,blue-collar,married,0
34,1825.4368594338102,23,92.20103485392171,1,technician,single,0
41,1213.8313633120292,14,219.87957319561244,1,admin,married,0
20,-614.8662950169905,29,179.64390074006312,2,technician,divorced,0
49,1290.9789003486403,4,3.513969704822911,4,technician,single,0
52,2033.4850768245278,5,244.12846281230247,1,admin,single,1
55,1183.2348940643528,26,324.9909143524577,2,admin,married,0
30,1477.4220589055817,21,268.88350004728613,1,blue-collar,single,1
64,1314.3825320820793,17,399.8600882801751,2,admin,single,1
42,1178.2937821785663,22,254.1270345074837,3,blue-collar,married,1
26,1575.8773899598127,29,20.72473027987367,5,technician,single,0
21,1227.3054178475395,25,37.14069897286636,2,technician,divorced,0
31,2943.289553631942,2,272.25473652274616,4,blue-collar,married,0
54,-706.4188483837329,23,96.46647714399201,5,admin,married,0
51,954.1574140289224,22,24.89878620103178,2,admin,married,0
28,629.7437764827747,5,168.4266658758062,3,blue-collar,married,1
58,1719.11060003441,4,242.4479708306497,2,technician,divorced,0
20,1577.1447858831264,4,119.58229703669939,4,blue-collar,married,1
45,3122.193101549429,6,382.3547439527624,4,admin,divorced,1
46,3451.1420482977946,20,309.65411891227075,2,admin,married,1
26,726.9165444295188,21,121.40788438142468,2,blue-collar,married,0
20,1500.5000650336294,13,421.7930740716811,6,admin,single,0
42,1696.3044169243553,22,313.83018241013013,1,technician,single,0
51,702.1862516626641,5,304.3740409918551,1,blue-collar,divorced,1
29,2128.382036037623,23,241.84619023345127,5,technician,single,0
59,1260.4926312350553,25,3.43650813313002,3,technician,married,0
26,432.36514939902213,26,357.71920126494246,1,blue-collar,divorced,0
32,1220.4316957334568,23,141.50156573605102,1,blue-collar,single,0
57,502.3254272593513,7,857.3640469481963,2,admin,married,1
42,2536.6468294192555,20,511.0994760017886,2,admin,single,1
22,3401.55925511367,1,265.7971876976443,2,blue-collar,single,0
28,1744.8193738945395,14,87.17868654299917,2,blue-collar,single,0
51,1611.2767680532756,24,68.34033677294651,2,admin,single,0
41,1652.4347668741857,4,124.82961042403633,4,admin,married,0
32,2682.234028938315,17,194.2044132773962,2,admin,single,0
55,2660.699003597183,21,105.32099435594553,1,blue-collar,divorced,1
25,1384.3464314517691,14,217.03830848553534,1,blue-collar,divorced,1
22,1752.5899273790913,16,54.23018277909748,2,admin,single,0
65,2152.6464071770783,14,1141.1229995425122,2,technician,divorced,1
43,362.31254344926606,16,34.261371102937886,3,technician,single,1
35,2712.6082374204566,24,806.2279306084502,2,admin,married,0
23,3234.8318912272275,20,734.5539413691502,1,blue-collar,married,1
54,2665.032104839457,29,223.55990164753834,5,blue-collar,divorced,1
65,254.40608838544517,28,387.19738509068077,3,technician,divorced,0
30,-470.00045541887425,8,171.83599975623255,3,admin,single,0
45,2208.7186735179316,24,298.3037191584762,4,technician,single,0
22,739.8105510379136,3,124.9165372149758,4,technician,single,0
30,1787.1333541229858,25,107.49961762380318,3,admin,married,1
34,3035.148720007549,19,258.98838907161246,2,technician,single,0
67,843.0448236015901,1,206.82405233010974,4,blue-collar,married,0
57,1122.44534359104,2,259.9191880677868,1,technician,divorced,0
62,1776.7229725883162,15,101.3393786294085,1,admin,married,0
49,202.4903600177695,22,137.16547279616515,1,blue-collar,divorced,0
46,742.1438039941238,28,26.288257145648167,3,blue-collar,married,0
68,1524.8575037512692,10,16.107705349054978,4,technician,married,0
20,1199.5451311822487,18,87.69067056494946,6,blue-collar,single,0
57,2108.407753799226,22,23.14429998797139,3,admin,divorced,0
51,4265.979614439268,14,32.86903690721744,2,technician,married,0
57,1599.1383394181246,17,502.87916296300483,3,blue-collar,married,1
44,658.2880539619908,27,11.894834983536958,5,admin,divorced,0
30,2918.240354757564,13,322.71151681396407,2,technician,married,1
62,-88.8184753202213,1,95.46619887066517,1,admin,divorced,0
50,111.09182897089272,5,615.6545789223356,3,blue-collar,divorced,0
23,904.8965613522764,26,199.07201910831225,2,technician,divorced,0
41,1217.1132794803746,13,109.40196464191065,2,technician,married,0
36,880.9272634827914,27,218.71870478518662,5,blue-collar,married,1
33,1468.4876755769772,25,144.35966804524392,3,admin,single,0
57,1774.741902746345,14,249.2411368339116,3,blue-collar,divorced,0
45,2568.959535275138,24,36.491982248736655,1,technician,married,0
50,1591.188273843782,3,1741.7946784603441,2,technician,married,1
65,938.0537523048985,15,166.30573488100845,1,blue-collar,divorced,0
58,2514.6453864394116,19,128.419356455811,6,admin,divorced,0
30,682.2845242698693,31,371.5794698462722,3,blue-collar,divorced,0
60,-132.60274568732302,17,135.71956867832344,2,admin,single,0
62,2705.956017904542,30,537.4216086311789,1,admin,single,1
42,2641.853244810972,3,181.68967750937938,2,technician,single,1
59,707.7016077958939,16,381.416946792416,3,admin,divorced,1
53,1100.9011461790744,31,34.10290444489175,5,technician,married,0
44,583.0724546700706,14,561.4730725154028,1,admin,divorced,1
55,1826.6242175651341,12,399.22155422652526,1,admin,married,0
24,3232.049291368082,28,71.36935065120899,1,technician,single,0
22,2202.881798595122,12,47.09651409909924,5,admin,single,1
60,2535.7246425830326,29,114.06745894291002,1,blue-collar,single,1
62,2319.7283316910116,11,1119.7940600355676,3,admin,married,1
68,1499.8808514409066,17,89.04977310048216,1,technician,married,1
48,2583.3404379113153,8,182.71196983393597,5,technician,divorced,0
40,2245.0305629127997,17,9.144017687125462,5,blue-collar,divorced,0
59,2939.445715153136,21,151.8646448276395,1,admin,divorced,0
27,1040.4510588382436,25,254.1133785416382,3,blue-collar,single,1
49,-238.11163954538665,23,918.0787584686955,2,admin,divorced,1
60,2545.2510148730776,20,218.1576851381893,3,blue-collar,single,0
47,1849.7695206060582,11,512.9554157686964,3,technician,married,0
56,1203.9538996787637,25,237.64348946384322,5,technician,single,0
48,1259.8471876925087,25,12.492015409859144,1,blue-collar,single,0
35,4054.6863259021156,2,113.50455640856869,2,admin,single,0
53,857.8053474657289,10,257.0879718761346,1,admin,married,1
19,646.6966931736669,10,902.3048145313148,5,technician,married,1
31,1585.2842334933518,11,587.9761060484759,5,admin,divorced,1
30,2680.4908779729612,28,77.76944256379737,2,blue-collar,divorced,0
46,3778.4019865292275,6,74.58065307891395,5,blue-collar,divorced,1
29,2157.364963389571,4,67.38325084280112,1,admin,married,0
56,229.59125602056997,24,767.2389304398653,3,technician,married,1
19,3470.8642707177987,12,574.5162599531089,4,technician,married,1
49,1480.531300922903,11,447.3410796175382,6,technician,married,1
30,662.2905681050304,23,149.63705939336137,3,technician,married,0
63,420.60754290064597,23,210.5841587889601,3,technician,single,0
44,2336.3287193354563,27,187.2720709146774,2,blue-collar,divorced,0
66,1738.8293861864138,26,87.66695332795565,4,admin,single,0
58,1845.0753769458506,25,210.976253071506,1,blue-collar,divorced,1
34,2786.503119071931,13,9.291373066693705,3,technician,single,1
57,697.8454084903559,5,42.40353734067126,2,technician,married,0
48,2866.154628273648,6,653.0226442064518,7,admin,divorced,0
51,980.8426772063098,1,417.91083114265626,3,admin,single,0
41,3664.0073739123563,6,164.90549337591537,2,admin,divorced,0
62,2098.73901599314,18,218.41499486179328,3,blue-collar,married,0
52,579.7614702236228,22,138.61010738418778,4,admin,married,0
65,-525.4180833204796,9,405.02329335875254,3,blue-collar,divorced,0
23,2308.9247222790113,24,460.0031452518443,1,technician,divorced,1
36,1125.8197240098164,25,432.26975898764306,1,blue-collar,married,0
47,1344.4343054781643,29,384.70111166449817,8,admin,married,0
24,2266.196009174107,15,68.63696557925002,1,blue-collar,married,0
27,2510.413826250656,26,123.73331264820222,5,blue-collar,single,0
58,2723.710340669291,8,190.3760048538218,1,blue-collar,divorced,0
49,325.15869161706337,19,120.49855105902752,3,admin,married,0
51,2925.894749624589,24,421.87590517017463,1,blue-collar,divorced,0
45,920.9546638318506,16,119.85394278728786,1,admin,single,0
32,-756.2499347482267,6,44.63078603430091,1,blue-collar,single,0
47,321.5596531399542,29,152.76829638386405,1,blue-collar,married,1
54,1718.025092132565,6,1172.3261312136951,1,blue-collar,divorced,1
46,521.1857539188605,22,76.80906115927486,3,admin,single,0
39,1411.9555308239562,3,284.147681336837,2,admin,divorced,0
21,1838.2524875291783,10,170.2045335711155,9,admin,divorced,1
37,1318.6145968907142,1,22.101895734294082,2,technician,married,0
49,1005.6456621432832,28,200.7569037208099,5,admin,single,1
53,249.30393701177377,14,363.36401489759106,3,blue-collar,single,0
67,1521.9438082153322,4,215.98288610694243,2,technician,single,0
21,-564.957387584735,26,616.9661944741517,3,admin,divorced,1
44,814.0019582805786,12,102.2982806807074,3,admin,single,0
34,572.215890939239,6,27.05920830026238,3,technician,single,1
29,1260.6231484910852,11,827.3247485146974,2,technician,divorced,1
39,1286.6702006907308,12,142.53927316839076,5,admin,single,1
34,2459.9566744337453,10,257.69363122661497,3,technician,single,1
27,3083.4772772495994,18,471.0696686597576,2,blue-collar,divorced,1
18,382.22115976302985,7,117.60789313090375,3,blue-collar,single,0
39,3492.83262527003,7,377.808170548494,4,blue-collar,married,1
43,720.7044004785681,11,43.65303262947788,4,admin,divorced,0
35,1672.5267829230897,4,103.29424508922588,1,blue-collar,single,1
67,2010.8629891483179,20,46.894629010536704,1,technician,married,0
31,3944.582752582506,31,500.1686682930654,4,blue-collar,divorced,0
64,957.7176622373358,1,75.5590787297767,2,technician,single,0
46,-296.73801297805335,13,379.1206169587655,4,blue-collar,divorced,1
29,2990.3794701929814,18,860.9858404126503,3,technician,married,1
53,666.6264412045651,9,225.08814057282012,1,blue-collar,divorced,0
52,1138.411419424407,26,232.97767588471083,3,blue-collar,single,0
69,382.25034607382463,24,185.43059654613884,1,blue-collar,married,0
29,1141.296226951081,24,118.30865680620593,1,technician,divorced,0
24,659.608463794559,9,193.68164200226977,1,technician,single,0
46,2176.441816494771,31,277.0002931205104,3,blue-collar,single,1
28,1580.7916297219792,23,1280.4288428036427,2,technician,married,1
50,818.9448393853212,29,833.0491966868111,3,technician,married,1
23,2495.8719766589275,9,594.4831805926875,2,admin,divorced,1
64,1754.9967506745988,10,659.820530111503,4,blue-collar,single,0
32,-346.0482504440554,28,189.24850192909622,4,technician,married,0
49,2419.703314084302,2,321.39632583073524,5,technician,single,1
68,1684.8678838526348,6,676.3291762044195,4,technician,divorced,1
28,2890.732487591543,15,149.74361375143138,3,technician,married,0
40,1623.9174263426448,3,979.181400956601,2,admin,divorced,1
43,708.2906494324051,11,161.24640934914135,4,technician,divorced,0
51,1295.704666698163,31,275.70031949818286,1,technician,married,1
63,2303.9193308807203,6,371.16035403788595,2,admin,divorced,1
51,729.2629402991375,3,902.2929567696331,1,blue-collar,single,1
46,1059.7032128924416,24,84.15882376743663,2,blue-collar,married,0
21,1278.311420000933,31,411.28104219600505,2,admin,single,1
34,350.6283897841272,11,220.70092741567993,2,blue-collar,divorced,0
52,743.6765753714255,15,93.82085276609152,6,blue-collar,married,1
30,1672.5501918041903,13,449.64660288911426,6,admin,single,1
